상태,위도,경도
1,37.01664148,127.03612
1,37.01597825,127.8311625
1,37.01415538,126.8894682
1,37.01349264,127.1376692
1,37.01312612,126.5395242
1,37.01259423,127.3045537
0,37.01092449,127.267558
1,37.01092449,127.267558
1,37.00835465,128.8338686
1,37.00808995,127.4329632
1,37.00733295,127.1943032
1,37.00731262,127.9183521
1,37.00669743,127.1716779
1,37.00656102,127.1143948
1,37.00610676,127.2654019
1,37.00352118,127.108193
1,37.00326325,127.6861415
1,37.0028,127.542342
1,37.00274613,127.1594454
1,37.00213198,127.077965
1,37.00198443,127.0829531
1,37.00110436,127.0934812
1,37.00095806,127.3580198
1,37.00021335,127.1321763
1,37.00019336,127.3243668
1,36.99990786,127.1467715
1,36.99975055,127.1675774
1,36.99800792,128.4270514
1,36.99731897,127.107263
1,36.99615251,128.1649302
1,36.99584348,127.7352692
1,36.99509163,129.4005892
1,36.99505353,127.1169344
1,36.99467793,127.09337
1,36.99423488,127.9301425
1,36.99394264,126.8419614
1,36.9935427,127.783905
1,36.99346677,126.5103235
1,36.99243157,127.4421172
1,36.99124987,127.5989868
1,36.99102941,127.5919218
1,36.98995889,127.1073021
1,36.98926402,127.0980812
1,36.98920099,127.0813351
1,36.98873868,126.8480109
1,36.98785373,127.0853864
1,36.98784073,127.9384214
1,36.98782206,127.1412218
1,36.98598326,126.9200611
1,36.98446647,127.3016021
1,36.98424762,127.9181062
1,36.98410101,127.9304549
1,36.98256559,126.9244047
1,36.98212953,126.9190363
1,36.98100009,127.9443124
1,36.97949564,127.9331077
1,36.9793811,128.7370087
1,36.97911282,128.368839
1,36.97869478,127.5662147
1,36.97742555,126.3844368
1,36.97618569,127.9245186
1,36.97598724,127.7870492
1,36.97540925,127.213292
1,36.97514067,127.8257228
1,36.97440256,127.9368099
1,36.97390187,127.2383321
1,36.96940287,127.9263276
1,36.96858911,127.9178732
1,36.96688669,127.48576
1,36.96669249,127.9414497
0,36.96663274,128.7613175
0,36.96663274,128.7613175
1,36.96561957,126.9213356
1,36.96295699,127.8791251
1,36.96271593,127.057205
1,36.96253708,127.9441427
1,36.96059035,127.9369191
1,36.96031075,126.6943701
1,36.95901593,126.7689589
1,36.9589572,129.0291946
1,36.95842953,129.3922259
1,36.9572345,126.572391
1,36.95555568,126.8780241
1,36.9492985,127.1474154
1,36.94897579,127.1678658
1,36.94863025,127.5248571
1,36.94800447,127.8996234
1,36.94629345,127.255261
0,36.94576945,129.103209
0,36.94576945,129.103209
1,36.94576945,129.103209
1,36.94502554,127.4299073
1,36.94393427,126.9441472
1,36.94025385,126.743668
1,36.94013777,127.6930064
0,36.93799488,128.678566
0,36.93799488,128.678566
1,36.93799488,128.678566
1,36.93608251,126.6500336
1,36.93578032,127.2301897
1,36.93577098,128.1876265
1,36.935416,129.2462296
0,36.93407063,128.7396295
0,36.93407063,128.7396295
1,36.93407063,128.7396295
1,36.93245661,127.6843749
0,36.93232576,126.5135884
0,36.93232576,126.5135884
1,36.93232576,126.5135884
1,36.93211138,126.6797203
1,36.93104302,127.4312565
1,36.92928503,127.7010252
1,36.92927773,127.0876377
1,36.92775985,129.0549584
1,36.92702554,127.5634933
1,36.92662759,128.3390482
1,36.92431221,129.1381635
0,36.92394886,127.7520009
1,36.92394886,127.7520009
0,36.92363956,127.4665812
1,36.92363956,127.4665812
1,36.92202325,128.3588893
1,36.92067758,127.0011402
1,36.92008771,127.2611755
0,36.92006802,126.3840003
1,36.92006802,126.3840003
1,36.91843805,127.1286817
1,36.91787144,127.1326176
1,36.91528274,127.7550623
1,36.91435912,128.8777034
0,36.91415843,127.6233136
0,36.91415843,127.6233136
1,36.91415843,127.6233136
1,36.9128482,127.5437064
1,36.91144638,128.5772041
1,36.9100124,126.3339813
1,36.90950711,126.7497226
1,36.90802914,127.8706804
1,36.90794174,128.169983
1,36.90668535,127.5077386
1,36.90666017,127.6794228
1,36.9028845,126.6937376
0,36.90253501,127.8175885
0,36.90251931,127.8172518
1,36.90085122,126.2996793
1,36.89924992,127.4427728
1,36.89862794,126.6386441
1,36.8983715,127.0369842
1,36.89721366,126.6231188
1,36.89430607,129.0058592
1,36.89363644,126.805227
0,36.89351455,128.3055603
1,36.89351455,128.3055603
0,36.89317343,128.9531594
1,36.89276313,126.6326047
1,36.89216833,128.7405848
0,36.89037581,129.412441
0,36.88850783,127.5087625
1,36.88850783,127.5087625
1,36.88612387,126.7722165
1,36.88610437,127.3596321
1,36.88583355,126.9691243
0,36.88573604,127.481077
0,36.88573604,127.481077
0,36.88267194,129.2769771
1,36.88267194,129.2769771
1,36.88021878,126.7553459
1,36.8802108,128.6860841
1,36.88009411,127.0743725
1,36.87929052,128.5256594
1,36.8786613,127.6538075
1,36.87850183,127.1141721
1,36.87820533,127.9740288
1,36.87767547,126.5723414
1,36.87760322,127.1478787
0,36.87659501,129.1533707
1,36.87604193,127.1621428
1,36.87558752,126.8954557
1,36.87401463,127.8544218
1,36.87356084,126.2124104
0,36.87173627,128.5019092
1,36.87173151,127.199733
1,36.86476756,126.4357172
1,36.86116778,127.1414235
1,36.85631552,126.5545729
1,36.85618492,127.4408199
0,36.85587182,129.1844714
1,36.85554763,127.4386857
1,36.85449178,126.9535955
1,36.85422597,127.7453117
1,36.85001845,126.7647485
1,36.84897832,127.0113962
1,36.84872328,127.151855
1,36.84745723,127.5383232
1,36.84723134,128.5257485
0,36.84675054,128.3950457
0,36.8464887,128.3955522
0,36.8464887,128.3955522
1,36.84563202,127.0688991
1,36.84509489,128.5554411
1,36.84459191,127.1059775
1,36.84426986,127.9993704
1,36.84287169,126.711144
1,36.84072633,127.1359283
1,36.83905078,127.8715928
1,36.83752396,127.4720665
1,36.83727595,127.1428773
1,36.83678681,126.4621507
1,36.8364623,126.6044445
1,36.83632658,127.146992
1,36.83514942,127.1366763
1,36.83224707,127.1756905
1,36.83161721,128.6121347
1,36.83140439,127.130289
1,36.83017523,128.7539378
1,36.82973921,126.1607415
1,36.82966384,129.4378677
1,36.8281364,127.1223473
1,36.82765796,126.3624629
1,36.82656334,127.4066149
1,36.8257872,128.6281694
1,36.82571406,128.6150369
1,36.82570454,127.1176491
1,36.82477483,127.9550187
1,36.82476824,126.7890548
1,36.82447188,128.9919264
1,36.82436882,127.2742196
1,36.82346034,127.1397087
1,36.82261622,127.1602501
1,36.82065122,128.6313419
1,36.82055688,127.0843125
1,36.82005912,127.1220878
1,36.81949886,127.1048535
1,36.81801699,126.6675226
1,36.81764476,127.6495717
1,36.81667275,127.6112789
1,36.81666664,126.977643
1,36.81533482,127.1406578
1,36.81358908,128.6092643
1,36.81336038,127.1517403
1,36.81309239,127.102303
1,36.81281883,127.1312751
1,36.81191886,126.5830491
1,36.81028083,126.7546183
1,36.80927549,127.786823
1,36.80851165,126.9278843
1,36.80764687,128.6177006
0,36.80613637,128.8878565
0,36.80613637,128.8878565
1,36.80607584,127.1089545
1,36.80560317,127.7900082
1,36.805512,127.1350547
1,36.80517091,127.1490302
1,36.80484335,126.7793603
1,36.80473567,127.1539824
1,36.80392312,127.1137296
1,36.80388984,127.1182836
1,36.80203787,127.0662559
1,36.80053191,126.5189276
0,36.79983835,127.7120435
1,36.79983835,127.7120435
1,36.79983835,127.7120435
1,36.79979485,127.1386169
1,36.79961134,126.2561681
1,36.79779315,127.063832
1,36.79691773,127.1157451
1,36.79451255,126.6701295
0,36.79409501,126.6703374
1,36.79311259,127.158508
1,36.79211893,127.0924872
1,36.79092803,127.1321744
1,36.79085355,128.7572753
1,36.79074114,127.0138614
1,36.79042661,127.0203685
1,36.79024592,127.1228965
1,36.79003751,127.7832338
1,36.78948337,127.1634929
1,36.7894173,127.1357839
1,36.78889977,126.9695487
1,36.78885154,127.1506388
1,36.78876451,126.8638767
1,36.78818884,127.2574916
1,36.78803784,126.9865827
1,36.78782646,126.4665531
1,36.78758906,127.2355758
1,36.78745049,126.9569522
1,36.78739312,126.9917947
1,36.78715289,127.1232949
1,36.78714671,127.1150671
1,36.78698054,127.0950847
1,36.78680857,127.1317864
1,36.78616223,127.4329303
1,36.78559336,127.8624281
1,36.7852853,127.148911
1,36.78494691,126.4445841
1,36.78335453,126.4676148
1,36.78246541,127.5880107
1,36.78090904,127.5351733
1,36.78088472,127.1396135
1,36.78027009,126.932916
1,36.7801097,126.4554806
1,36.77974995,127.0364925
1,36.77966053,127.017592
1,36.77930424,127.1142085
1,36.77891665,126.4461153
1,36.778083,127.3477636
1,36.77801907,126.7164373
1,36.77788117,127.5790769
1,36.7766593,127.001734
1,36.77657433,126.4008596
0,36.77534184,126.356059
1,36.77454561,127.0188051
1,36.77300931,126.1398859
1,36.77243283,127.6393108
1,36.77137762,128.3146281
1,36.77121776,127.0632857
1,36.77021315,126.4448203
1,36.77007705,127.0109455
1,36.76981763,127.0516716
0,36.76977631,127.8399217
1,36.76968806,126.4655364
1,36.7696263,126.4496184
1,36.76858316,126.2450211
1,36.76854666,127.2023145
1,36.76806303,127.076912
1,36.76770137,126.4605996
1,36.76563092,129.2018983
1,36.76557362,127.3008726
1,36.76360391,126.1936906
1,36.76252231,127.9970543
1,36.7619225,126.51214
1,36.76179383,127.5558223
1,36.76120554,127.0183001
1,36.76070183,128.243921
1,36.75924323,127.1752416
1,36.75902687,126.2953848
1,36.75753422,126.8759597
0,36.75705519,129.0533679
0,36.75705519,129.0533679
1,36.75705519,129.0533679
1,36.75667027,126.5620258
1,36.75570755,126.4255424
1,36.75569914,129.4657704
0,36.75454545,127.4759832
0,36.75454545,127.4759832
1,36.75344714,127.6121341
1,36.75257303,126.3716087
1,36.75245312,126.3077807
1,36.75230315,128.1523775
1,36.75062517,128.449248
1,36.749981,128.8315641
1,36.74979176,127.0408678
1,36.7484263,127.5138291
1,36.74830284,126.6804635
0,36.74752082,126.7027766
1,36.74726151,127.1803608
1,36.74628868,126.899331
1,36.74573396,126.4828835
1,36.74496481,127.101881
1,36.74407157,126.4474317
1,36.74255768,127.2377984
1,36.74074907,128.7739143
1,36.74040087,127.4577935
1,36.73828334,126.7852521
0,36.73816495,126.1347754
1,36.73816495,126.1347754
1,36.73690159,128.1041503
1,36.73639968,127.449346
0,36.73588299,127.3666508
0,36.73588299,127.3666508
1,36.73554106,126.3003554
1,36.73554106,126.3003554
0,36.73443065,126.141221
1,36.73287408,127.2831637
1,36.73282459,126.7328459
1,36.73270948,127.0101027
1,36.73247386,126.820659
1,36.732311,127.5585921
0,36.73043874,127.7968633
0,36.73043874,127.7968633
1,36.73043874,127.7968633
1,36.72929816,129.3422781
1,36.72663371,127.537519
1,36.72628347,126.8425429
1,36.72583898,127.1179444
0,36.72334256,126.4224074
0,36.72334256,126.4224074
1,36.72316269,129.4383318
0,36.72101841,126.540938
0,36.72101841,126.540938
1,36.71876624,127.5268037
1,36.71450951,126.2280858
1,36.7126,127.4133693
1,36.71181682,127.582507
0,36.7095152,128.5555325
1,36.70925736,127.4310122
1,36.70784823,126.5111972
1,36.70701069,127.7275346
1,36.70668712,126.6691712
1,36.70664773,127.4239828
1,36.70603284,126.7846345
0,36.70467625,128.5052492
0,36.70467625,128.5052492
1,36.70229401,126.7154937
1,36.70146167,129.12768
0,36.70128664,128.8123349
1,36.69950716,129.0589112
1,36.69548971,126.1744625
1,36.69200739,126.9896117
1,36.69044307,126.833969
1,36.68961873,127.5148563
1,36.68952451,127.485809
0,36.68876649,128.5474932
1,36.68846911,126.7433246
0,36.68838807,127.4040961
1,36.68838807,127.4040961
0,36.68781702,128.1073684
1,36.68781702,128.1073684
1,36.68752253,126.7941609
1,36.68605042,129.4629622
1,36.68561408,126.6437829
1,36.68543767,126.8428724
1,36.68375296,126.8313116
1,36.68278021,126.1392896
1,36.68068677,129.4415263
1,36.6805167,127.2029564
1,36.67591738,128.6969656
1,36.67422765,127.8626064
1,36.67207657,127.4916236
1,36.67115913,126.3140624
1,36.67065294,127.4801016
1,36.67013423,128.0117628
1,36.66775484,127.4916096
1,36.66708125,127.5010147
1,36.66696621,127.4843875
1,36.66696172,127.4711301
1,36.66608967,129.1113214
0,36.66413145,128.7313057
1,36.66393015,129.1200882
1,36.66385595,127.373132
1,36.66196273,126.4013554
1,36.66138969,128.887759
1,36.66128484,128.4592831
1,36.66125252,127.7374698
0,36.66020549,127.4285553
1,36.65705178,126.895072
1,36.65638333,127.2657847
1,36.65600659,127.4953777
1,36.65597553,126.7703776
1,36.65584592,128.4492631
1,36.65501994,127.4792798
1,36.65409038,127.4898138
1,36.65360027,127.4897883
1,36.6524743,127.4621664
1,36.65095476,126.6950334
1,36.65076705,128.4619875
1,36.65059194,127.399613
1,36.64927926,126.6708841
1,36.64881006,127.4737034
0,36.64773266,128.1522622
0,36.64773266,128.1522622
1,36.64771515,127.456873
1,36.64713096,127.4904765
1,36.64530335,127.4735836
1,36.64518726,126.6798253
1,36.64126806,127.4263571
1,36.64122846,127.5400873
1,36.64110049,127.4852274
1,36.63967479,127.4565303
0,36.63896352,126.5301855
0,36.63896352,126.5301855
1,36.63896352,126.5301855
1,36.6385177,127.2866735
1,36.63798826,127.8862509
0,36.63694872,128.2722998
1,36.63600252,127.6595289
1,36.63586473,127.5013806
1,36.63573317,127.4348736
1,36.63443891,126.7861354
1,36.63440424,127.4275895
1,36.63377008,127.5108171
1,36.63202304,127.4420218
1,36.63189279,126.6500098
1,36.63068181,127.477604
1,36.63004587,127.5101486
1,36.62982943,126.9700183
1,36.62971791,127.4643024
1,36.62957538,127.4352191
1,36.62914294,127.447837
1,36.62823702,127.4235171
0,36.62738895,127.0834264
0,36.62720568,128.3115757
1,36.62703721,127.5056612
1,36.62698158,127.3291328
1,36.62657565,127.4945409
1,36.62619091,128.1569542
1,36.62571515,127.4784096
1,36.62515053,127.4406947
1,36.62443315,127.4436286
1,36.62380596,127.5169538
1,36.62321482,127.6021503
1,36.62273086,127.362975
1,36.62214657,128.6223104
1,36.62121307,127.4381189
1,36.62098316,127.7228172
0,36.62023095,128.4790227
0,36.62023095,128.4790227
1,36.62012818,127.4977595
1,36.61919039,128.7684822
1,36.61908826,127.429687
1,36.61840377,127.4760616
1,36.61821759,127.4420548
1,36.61793708,128.6630736
1,36.61382285,126.7270911
1,36.61379951,126.7095951
1,36.61367556,127.5081315
1,36.61328814,127.4931012
1,36.61269567,127.325598
1,36.61269567,127.325598
1,36.61263565,127.5017533
1,36.61070136,127.5107723
1,36.61070054,126.419019
1,36.61028128,128.2528384
1,36.60929706,128.2773041
1,36.60773806,127.5100195
1,36.60737985,126.7903681
1,36.60552866,127.2985107
1,36.60519266,128.2038222
1,36.60266114,127.8260538
1,36.60261579,128.0037902
1,36.60242065,126.5545394
1,36.60241484,126.6599694
1,36.60211064,126.8690336
1,36.60193078,127.1167406
1,36.60175367,129.4089559
1,36.60115626,127.3042429
1,36.59913868,128.1947387
1,36.59901152,126.657235
1,36.59811017,128.5347336
1,36.5971031,127.3568245
1,36.5930817,126.6698892
1,36.59228486,128.1945749
1,36.59066481,128.6399176
1,36.58567738,127.2871663
1,36.58567738,127.2871663
1,36.58405159,126.606706
1,36.58247981,127.2539553
1,36.57963834,126.3384034
1,36.57903774,126.5112507
1,36.57876757,128.1447206
0,36.57874328,126.5586575
1,36.57874328,126.5586575
0,36.57860729,127.6577175
1,36.57860729,127.6577175
1,36.57834121,127.5783341
1,36.57748467,128.0885182
1,36.57691465,127.4541182
1,36.57579376,127.5102294
1,36.57521235,127.4933596
1,36.57437806,128.4989265
1,36.57372897,128.1768879
1,36.57320241,128.6960777
1,36.57270426,127.9872038
0,36.57234822,128.5222974
0,36.57234822,128.5222974
1,36.57234822,128.5222974
1,36.57149688,128.1809964
1,36.56970668,128.7289181
1,36.56969923,128.9207681
1,36.56917697,129.3933835
1,36.56874656,127.3965768
1,36.56862994,126.7244528
1,36.56728731,128.7190212
1,36.56636607,128.7368234
1,36.56427967,127.1143246
1,36.56408292,128.7282656
1,36.56393527,127.2823537
1,36.56286983,128.7159388
0,36.5621149,128.7235485
1,36.56019299,128.6919153
1,36.55984897,127.3269846
1,36.55874953,127.0185292
0,36.55751424,127.5398883
0,36.55751424,127.5398883
1,36.55735864,128.7528787
1,36.55713294,126.6885039
1,36.55541555,128.7600048
0,36.55499693,129.4263302
0,36.55499693,129.4263302
1,36.55405441,126.9497815
1,36.55246081,127.7318242
1,36.55132882,126.9577581
1,36.5505776,126.7738708
1,36.54978426,128.73182
1,36.54748523,126.4735613
1,36.54736558,126.6378378
1,36.54731274,127.4925702
1,36.54617161,128.7921389
1,36.54534837,129.3428365
0,36.54505208,128.4616333
0,36.54499837,128.2460752
0,36.54499837,128.2460752
0,36.54468305,128.4617469
1,36.54354277,127.2524073
1,36.54342461,127.2779862
0,36.5412725,127.432852
0,36.54044781,128.1605396
1,36.54044781,128.1605396
1,36.53784122,129.4106371
1,36.53649287,127.5317734
1,36.53177875,128.0708248
1,36.53022579,127.1538697
1,36.52931746,129.0486468
1,36.52888896,126.5890575
1,36.52772676,126.3470636
1,36.52616737,128.8278529
1,36.52523414,128.4620641
1,36.5246963,126.8461189
1,36.52443044,126.5444961
1,36.52167073,128.6917413
1,36.5195286,127.2385388
1,36.5181621,127.4935509
1,36.51765221,127.4698571
1,36.51714463,126.953311
1,36.51705212,127.1350162
1,36.51660529,126.7882107
0,36.51649131,126.6620873
0,36.51649131,126.6620873
1,36.51649131,126.6620873
1,36.51553583,128.1544294
1,36.51541659,127.2307783
1,36.51453617,127.2403588
1,36.51447709,127.2515269
1,36.51384832,128.3869163
1,36.51383183,127.254941
1,36.50952726,129.4423239
1,36.50950808,127.2310599
0,36.50899946,129.4044654
1,36.50899946,129.4044654
1,36.50899012,127.2467046
1,36.50747301,127.0236073
1,36.5068084,126.3468553
1,36.50652972,126.6274995
0,36.50639436,126.7530849
0,36.50639436,126.7530849
1,36.50639436,126.7530849
1,36.50618907,126.6292291
1,36.50618907,126.6292291
1,36.5059825,126.398165
0,36.50535312,126.6247189
1,36.50535312,126.6247189
1,36.50494977,126.6929102
1,36.50418752,127.2366477
0,36.50368885,127.2865283
1,36.50368885,127.2865283
1,36.50300443,127.2562181
1,36.50267015,127.2419473
1,36.50215127,127.7499952
1,36.49972289,127.1124215
0,36.49776672,126.6297514
1,36.49776672,126.6297514
0,36.49725806,128.4232935
1,36.49725806,128.4232935
1,36.49673527,127.4163353
1,36.4964131,127.2452003
1,36.49405665,126.5653573
1,36.49395298,127.2442997
1,36.49386635,127.2512995
0,36.49186473,126.617927
0,36.49186473,126.617927
1,36.49186473,126.617927
1,36.49171713,127.5950595
0,36.49115754,127.8600272
0,36.49115754,127.8600272
1,36.49115754,127.8600272
1,36.48778624,127.2979021
1,36.48776977,127.7188546
1,36.48751924,127.2440474
1,36.486086,129.4336571
0,36.48582427,126.6780986
0,36.48582427,126.6780986
1,36.48582427,126.6780986
1,36.48537045,127.2494821
1,36.48498386,127.2533287
1,36.48446701,127.7172216
1,36.48446701,127.7172216
1,36.48345959,127.301211
1,36.47986521,128.1723067
1,36.47980248,127.2933365
1,36.47883286,127.0776651
1,36.47688021,127.4267805
1,36.47631927,127.2848787
1,36.47526648,127.1388044
1,36.47342001,128.5043075
1,36.47234072,127.2541222
1,36.47230975,127.2883631
1,36.47154558,127.0477105
1,36.47108215,127.789349
1,36.46895566,128.2154346
0,36.46744512,126.8527747
1,36.46744512,126.8527747
0,36.46368443,127.9779124
1,36.46368443,127.9779124
0,36.46107735,128.6650933
1,36.45829972,127.7011351
1,36.45487174,128.8959504
1,36.45392901,126.8058235
1,36.45377158,127.4355913
1,36.45346979,127.125192
1,36.45158906,127.4230411
1,36.45158906,127.4230411
1,36.4515303,126.5921833
1,36.4498654,129.2811852
1,36.44943926,126.787733
1,36.44937912,127.1210939
1,36.4490248,127.422407
1,36.44758363,127.1249461
1,36.44683851,127.434977
1,36.44625426,127.9523524
1,36.44594176,127.5798037
0,36.4455864,129.4220338
0,36.4455864,129.4220338
1,36.4455864,129.4220338
1,36.44535055,127.4124199
1,36.44491671,129.0319719
1,36.4435358,127.2890552
1,36.44201436,127.1179238
1,36.44086299,127.3820236
1,36.43834485,126.5231936
1,36.43769505,127.7348404
0,36.43605726,127.3900522
1,36.43592942,127.8215621
1,36.43393904,127.3840908
1,36.43191337,127.4193969
1,36.42884545,127.3819112
1,36.42850655,127.1480483
1,36.4263912,126.4042663
1,36.42563191,126.7141245
1,36.42530022,127.7767666
1,36.42527457,128.6706614
1,36.42503,128.7611373
1,36.4238892,127.3874579
1,36.42260612,127.3896192
1,36.42220667,128.1606996
1,36.42199206,127.3844512
1,36.4209996,127.0042595
1,36.41995742,127.3948867
1,36.41637462,128.1566169
1,36.41636251,126.9456735
1,36.41580259,126.5905282
1,36.41579378,127.0890108
1,36.41320171,129.3687905
1,36.41320171,129.3687905
1,36.41179679,126.6454207
1,36.4115052,127.3382914
1,36.41087492,128.1576591
0,36.40934653,129.4279296
0,36.40934653,129.4279296
1,36.40934653,129.4279296
1,36.40896535,128.1605472
0,36.4075467,129.367736
1,36.4075467,129.367736
1,36.406947,128.0212532
1,36.40581087,126.8457651
1,36.40092596,126.7769493
1,36.39811449,127.7415972
1,36.39687044,127.422031
1,36.39589139,127.3996116
1,36.39427987,127.6610656
1,36.39384967,128.8074832
1,36.39262696,127.3106334
1,36.39059909,126.6724103
0,36.39013649,128.4069252
1,36.39013649,128.4069252
1,36.38989892,127.3131237
1,36.38958378,126.3683813
1,36.38936949,127.5384871
1,36.38916559,126.6561522
1,36.38866064,127.3324902
1,36.38861824,127.3216473
1,36.38824121,127.8293389
0,36.3869345,127.078929
0,36.3869345,127.078929
1,36.3869345,127.078929
1,36.38519434,126.5829361
1,36.3816771,128.444956
1,36.3805879,127.3172678
1,36.37929077,127.3031714
1,36.37871391,127.3912635
1,36.37629559,128.5809789
1,36.37500691,126.9335376
1,36.37451602,127.4215313
0,36.37356573,127.7336439
1,36.37356573,127.7336439
1,36.37038358,127.3355325
1,36.36949565,127.437314
1,36.36933598,127.4326553
1,36.36898419,127.3213882
1,36.36886561,128.9289065
0,36.3685166,127.165077
0,36.3685166,127.165077
1,36.3685166,127.165077
1,36.36819954,127.3742291
1,36.36749188,127.4272297
1,36.36676938,127.3773823
1,36.36590514,127.313491
1,36.36572736,127.4337406
1,36.36536373,127.4276192
1,36.36478742,127.3536126
1,36.36466932,127.4440615
1,36.36438081,128.1000489
1,36.36410767,128.3005101
1,36.36321046,127.3933653
1,36.36310246,128.1500567
1,36.36284728,127.4112978
1,36.36270426,127.3736323
1,36.36218536,127.3333669
1,36.36215238,127.0598866
1,36.36160497,127.3735869
1,36.36147524,127.450889
1,36.36119906,127.4398792
1,36.3610109,127.3019284
1,36.36100567,127.2529486
1,36.36053463,127.3676945
1,36.35923117,127.3943703
1,36.35758884,127.1412335
1,36.35740951,129.154823
1,36.35720358,129.3785286
1,36.35717404,128.6935831
1,36.3569872,126.5838264
1,36.35696468,127.4122696
1,36.35640927,127.3693775
1,36.35622064,127.4300737
1,36.35581369,127.3577968
1,36.3550994,127.6723474
1,36.35413025,127.394456
1,36.35397869,127.4010016
1,36.35381363,126.5992221
1,36.35253264,126.6141527
1,36.35233459,128.6952872
1,36.35201625,126.5942849
1,36.35181387,127.4491889
1,36.35065022,127.3959981
1,36.34995149,126.3583813
1,36.34982182,127.3813823
1,36.34774708,127.4123859
1,36.34765711,127.3364019
1,36.34697485,127.7933702
1,36.34614847,126.8988727
1,36.34552305,127.3909147
1,36.34549788,127.3658503
0,36.34546103,128.079857
0,36.34546103,128.079857
1,36.34546103,128.079857
1,36.34506436,127.4476753
1,36.34416872,127.2994528
1,36.34330653,127.4296551
1,36.34279715,127.3754086
1,36.34272082,129.0643592
1,36.34269302,127.9612262
1,36.34240601,127.3334876
1,36.34237037,127.440259
1,36.34208801,126.6535656
1,36.34182826,127.4206332
1,36.3416873,126.6013427
0,36.34157467,128.1133171
1,36.34133245,127.4937026
1,36.34114313,127.4113797
1,36.34102127,127.4225448
1,36.34081604,127.3425123
1,36.3388887,126.6107759
1,36.33702885,127.4291796
1,36.33668166,127.4047089
1,36.33448246,127.3122825
1,36.33441213,127.4085242
1,36.33415073,127.3387853
1,36.3340105,127.5235418
1,36.33318556,127.4431922
1,36.33259739,127.423475
1,36.33252668,128.1306604
1,36.33129265,127.030397
1,36.33084695,127.3790222
1,36.33071865,127.4144167
1,36.33061827,127.3884969
0,36.33038103,128.2134521
1,36.33038103,128.2134521
1,36.32999697,127.3976577
1,36.32983344,127.4555892
1,36.32857309,127.7595453
1,36.32657516,127.4639274
1,36.32640581,127.4107053
0,36.32528649,128.4950717
1,36.32522338,127.4469024
1,36.32487641,127.4046567
1,36.32478116,127.3854877
1,36.32427093,127.1496462
1,36.32411104,127.3717196
1,36.32341422,127.4572802
1,36.32337285,127.3895879
1,36.32260143,127.395081
1,36.32252718,127.4190016
1,36.32150668,127.3446372
0,36.31960239,126.5385371
1,36.31946388,127.4259429
1,36.31901555,127.3915484
1,36.3183485,126.5114624
1,36.31799793,127.4762595
1,36.31762721,127.4334829
1,36.31595358,127.420659
1,36.31512809,127.3233584
1,36.31471168,127.3757727
1,36.31446878,127.4070215
1,36.31384414,126.8546675
1,36.31333789,127.577484
1,36.31153342,127.3731163
1,36.31113998,127.3368774
1,36.31113551,127.398132
1,36.31093266,127.347597
1,36.31068153,127.458444
1,36.30863903,127.4456899
1,36.30846057,127.3905559
1,36.30773203,126.9576627
1,36.30755962,127.3770077
1,36.3071581,126.7119076
0,36.30698641,127.8723362
0,36.30696991,128.787169
0,36.30696991,128.787169
1,36.30688068,127.3963423
1,36.30679796,127.4006129
1,36.30669533,126.6542789
1,36.30636243,127.3398764
1,36.30585247,127.3168713
1,36.30491948,126.6090609
0,36.3042182,127.0873652
0,36.3042182,127.0873652
1,36.3042182,127.0873652
1,36.30333107,127.366642
1,36.30267459,127.3536171
1,36.30239788,126.2673038
1,36.30238612,127.4568101
1,36.30170586,127.3780483
1,36.30123322,127.9603075
1,36.30098162,127.4488438
1,36.3005843,128.3311508
1,36.30020313,128.5789249
0,36.2998031,128.0777622
0,36.2998031,128.0777622
1,36.2998031,128.0777622
1,36.29951956,127.3299694
1,36.29931839,127.3150101
1,36.29919983,127.3861768
1,36.29892327,128.5321408
1,36.29839486,127.3440457
1,36.29815991,127.326272
1,36.29765565,127.167074
1,36.29751197,127.5687328
1,36.29728424,127.3340034
1,36.29666093,127.5800552
1,36.29638553,126.8912197
1,36.29460373,127.3411613
1,36.29439347,127.3612032
1,36.29359937,127.1397065
1,36.28872387,126.6768129
1,36.28638324,127.2375823
1,36.28597855,127.619202
1,36.28577197,126.9220591
0,36.2854808,128.7042883
0,36.2854808,128.7042883
1,36.28367969,129.3721325
1,36.28221581,127.2359313
1,36.28152023,126.7772984
1,36.27837732,127.5272258
1,36.27811511,127.1215679
1,36.27757995,127.5818016
1,36.27746105,127.6814351
1,36.27726395,126.9156032
1,36.27568698,128.8954037
1,36.2719479,127.2491442
1,36.27166216,126.5681825
1,36.26992419,127.2697486
1,36.26850158,126.9278855
1,36.26609886,126.8458132
1,36.2639458,128.1974059
1,36.26360196,127.8280859
1,36.26280012,127.0240809
1,36.26264177,128.2542949
1,36.25388792,126.9987672
1,36.25371207,128.4763774
0,36.25360778,128.3554887
0,36.25316635,128.3530913
1,36.24730519,127.1789114
1,36.24654565,127.6228604
1,36.24637251,129.2139124
1,36.24597582,126.55763
0,36.24394367,127.682221
0,36.24337548,127.6819846
1,36.24337548,127.6819846
1,36.24149827,127.3163176
1,36.24149827,127.3163176
1,36.24014899,126.5916687
1,36.23939751,127.1089905
1,36.23903257,128.5688661
1,36.2379848,128.8120782
1,36.23664585,126.8259854
1,36.23453827,127.7246452
1,36.2320426,128.0654637
1,36.2320426,128.0654637
1,36.23163912,128.727703
