시도,주소,학교명,상태_x,위도_x,경도_x,위도경도,상태_y,위도_y,경도_y
서울,서울특별시 강동구 양재대로116길 69. 서울길동초등학교 (길동),서울길동초등학교,1,37.53826442,127.14447109999999,37.53826441925988127.14447106641475,,,
서울,서울특별시 성북구 길음로 142(길음동.서울길음초등학교),서울길음초등학교,1,37.6139053,127.01741969999999,37.613905298812384127.01741967905554,,,
서울,서울특별시 관악구 신림동711-136,서울난곡초등학교,1,37.4692454,126.9170715,37.4692453990035126.91707146147458,,,
서울,서울특별시 관악구 신림12동589-1,서울난우초등학교,1,37.47661253,126.91774620000001,37.47661252851592126.9177461698198,,,
서울,서울특별시 관악구 난향동672,서울난향초등학교,1,37.46215329,126.91801070000001,37.462153294816126.91801068300173,,,
서울,서울특별시 양천구 중앙로23길3,서울남명초등학교,1,37.51470318,126.8540179,37.514703178716545126.85401794702592,,,
서울,서울특별시 관악구 신사동467,서울남부초등학교,1,37.48489038,126.9221467,37.48489037520857126.92214670122576,,,
서울,서울특별시 동작구 사당1동1011-1,서울남사초등학교,1,37.48234446,126.97886170000001,37.48234445804029126.97886174052714,,,
서울,서울특별시 중구 퇴계로22길 17. 서울남산초등학교 (남산동2가),서울남산초등학교,1,37.56009135,126.98680320000001,37.56009134796394126.98680316739006,,,
서울,서울특별시 동작구 사당로23길 57-14(사당동.남성초등학교),서울남성초등학교,1,37.48459639,126.9757676,37.484596385544116126.97576760946413,,,
서울,서울특별시 용산구 원효로64길 17-10. 서울남정초등학교 (원효로2가),서울남정초등학교,1,37.53635819,126.9649795,37.53635818976457126.96497951363621,,,
서울,서울특별시 송파구 성내천로207,서울남천초등학교,1,37.50111357,127.15081399999998,37.50111357018034127.15081398964873,,,
서울,서울특별시 동작구 장승배기로 160(노량진동.노량진초등학교),서울노량진초등학교,1,37.51192038,126.9404149,37.51192037572409126.94041491684288,,,
서울,서울특별시 노원구 동일로230나길 32(상계동.노원초등학교),서울노원초등학교,1,37.67300033,127.0583217,37.67300033095576127.05832168991932,,,
서울,서울특별시 은평구 녹번로1길1,서울녹번초등학교,1,37.60406647,126.9264257,37.60406647014837126.92642571107893,,,
서울,서울특별시 강남구 논현동168번지,서울논현초등학교,1,37.50821673,127.0263166,37.50821673004443127.02631657682191,,,
서울,서울특별시 도봉구 마들로859-44(도봉2동),서울누원초등학교,1,37.68673161,127.04964809999998,37.686731609548346127.04964810432043,,,
서울,서울특별시 영등포구선유로 55길 32,서울당산초등학교,1,37.53953252,126.89618329999999,37.53953251711648126.8961832685604,,,
서울,서울특별시 영등포구 당산로 187. 서울당서초등학교 (당산동5가),서울당서초등학교,1,37.53166781,126.8994525,37.53166781118656126.89945252689378,,,
서울,서울특별시 영등포구 양평동 3가42번지,서울당중초등학교,1,37.52625009,126.8903416,37.52625009117974126.89034158636787,,,
서울,서울특별시 강남구 대치2동510번지,서울대곡초등학교,1,37.49440548,127.0651755,37.49440548067896127.06517546824476,,,
서울,서울특별시 영등포구 신길6동4482번지,서울대길초등학교,1,37.49828439,126.91384129999999,37.49828438877103126.91384125893696,,,
서울,서울특별시 강남구 선릉로 209(도곡동.서울대도초등학교),서울대도초등학교,1,37.49269942,127.05352240000002,37.49269942148169127.05352236710527,,,
서울,서울특별시 영등포구 대림로21길 6. 서울대동초등학교 (대림동),서울대동초등학교,1,37.49335051,126.90014620000001,37.49335050776881126.90014620795128,,,
서울,서울특별시 동작구 대방동391-62,서울대림초등학교,1,37.50062785,126.92569499999999,37.50062784688067126.92569497845469,,,
서울,서울특별시 강동구 상암로 271(명일동.서울대명초등학교),서울대명초등학교,1,37.54716237,127.1532967,37.54716236801945127.15329666861359,,,
서울,서울특별시 강남구 일원본동736번지,서울대모초등학교,1,37.48113996,127.086234,37.481139964432494127.08623402312594,,,
서울,서울특별시 영등포구 여의대방로35길 14(신길동.대방초등학교),서울대방초등학교,1,37.502468900000004,126.91928300000001,37.502468899333024126.91928302473244,,,
서울,서울특별시 서대문구 이화여대2길27,서울대신초등학교,1,37.55795054,126.94769860000001,37.55795054436485126.94769857975344,,,
서울,서울특별시 영등포구신길로 23길 43,서울대영초등학교,1,37.50248782,126.90588819999999,37.50248781956713126.90588822927671,,,
서울,서울특별시 강남구 헌릉로618길 8(세곡동.대왕초등학교),서울대왕초등학교,1,37.46443039,127.1055395,37.46443038601881127.10553945981148,,,
서울,서울특별시 은평구 통일로69길12-15,서울대은초등학교,1,37.61184367,126.9262051,37.61184367308107126.92620512355292,,,
서울,서울특별시 은평구 연서로18길 17(대조동.대조초등학교),서울대조초등학교,1,37.6128917,126.91958059999999,37.61289169953804126.91958062390982,,,
서울,서울특별시 강남구 개포로109길 74. 서울대진초등학교 (개포동),서울대진초등학교,1,37.49668624,127.07804650000001,37.496686235531456127.07804647790951,,,
서울,서울특별시 강남구 일원1동712번지,서울대청초등학교,1,37.4928374,127.0879256,37.49283740352075127.087925559103,,,
서울,서울특별시 강남구 양재천로363번지,서울대치초등학교,1,37.49091114,127.0622686,37.49091114098721127.06226864287129,,,
서울,서울특별시 종로구대학로64,서울대학교사범대학부설초등학교,1,37.57730465,127.0036317,37.57730464991629127.00363166232346,,,
서울,서울특별시 강남구역삼로 98길 16,서울대현초등학교,1,37.50357484,127.06385800000001,37.50357483859773127.0638579648195,,,
서울,서울특별시 중구 정동1-76번지,서울덕수초등학교,1,37.5685479,126.9745496,37.56854789541992126.97454964623957,,,
서울,서울특별시 노원구 상계동1274번지(불암7길 46),서울덕암초등학교,1,37.66656097,127.08125700000001,37.66656097126555127.08125703886472,,,
서울,서울특별시 구로구 고척로 213(고척동.덕의초등학교),서울덕의초등학교,1,37.50608923,126.8566767,37.506089234456155126.85667670786812,,,
서울,서울특별시 강남구 선릉로64길 33(대치동.도곡초등학교),서울도곡초등학교,1,37.49906,127.05467140000002,37.49906000229515127.05467135906531,,,
서울,서울특별시 영등포구가마산로 65길 22,서울도림초등학교,1,37.50811489,126.90740579999999,37.5081148940878126.90740577792343,,,
서울,서울특별시 도봉구 도봉로173길 96(도봉동.도봉초등학교),서울도봉초등학교,1,37.67936222,127.0383615,37.6793622165624127.03836147395704,,,
서울,서울특별시 강남구 역삼로313,서울도성초등학교,1,37.50090768,127.049181,37.50090767597352127.0491810082962,,,
서울,서울특별시 영등포구 도림로53길 32-9. 서울도신초등학교 (대림동),서울도신초등학교,1,37.49870308,126.9008538,37.49870308161324126.90085379482443,,,
서울,서울특별시 종로구 통일로12길 23(무악동.독립문초등학교),서울독립문초등학교,1,37.5742022,126.9602662,37.57420220178007126.96026619183807,,,
서울,서울특별시 금천구 시흥대로104길 31. 서울독산초등학교 (독산동),서울독산초등학교,1,37.46524256,126.90006149999999,37.4652425615225126.90006152215165,,,
서울,서울특별시 성북구 동소문로13길 38(동소문동6가.서울돈암초등학교),서울돈암초등학교,1,37.59335608,127.01298529999998,37.593356084074365127.01298530146984,,,
서울,서울특별시 마포구 월드컵로25길 86. 동교초등학교 (망원동),서울동교초등학교,1,37.558285999999995,126.90265819999999,37.55828600470035126.90265817710714,,,
서울,서울특별시 구로구 구로중앙로14길 43. 서울동구로초등학교 (구로동),서울동구로초등학교,1,37.49488282,126.8926174,37.494882823729704126.89261743951215,,,
서울,서울특별시 동대문구 답십리로60길 12(답십리동.서울동답초등학교),서울동답초등학교,1,37.57196757,127.06458190000001,37.57196756821629127.06458192059584,,,
서울,서울특별시 성동구 마장로29길29(마장동 560-0),서울동명초등학교,1,37.56875427,127.0357193,37.56875426605536127.03571933696828,,,
서울,서울특별시 중랑구 송림길 114. 서울동원초등학교 (망우동),서울동원초등학교,1,37.604904100000006,127.1049358,37.60490409856274127.10493580769548,,,
서울,서울특별시 광진구 영화사로 111(구의동.서울동의초등학교),서울동의초등학교,1,37.55337974,127.09882479999999,37.553379743818375127.09882476090942,,,
서울,서울특별시 노원구한글비석로 566,서울동일초등학교,1,37.66496892,127.0547203,37.66496891766563127.0547202787908,,,
서울,서울특별시 광진구 자양3동561,서울동자초등학교,1,37.52476929,127.0714736,37.52476929308188127.0714736337427,,,
서울,서울특별시 동작구동작대로 29길 214,서울동작초등학교,1,37.494046399999995,126.9770084,37.49404640269522126.97700844365372,,,
서울,서울특별시 성동구 옥수동556-1,서울동호초등학교,1,37.54694069,127.01012560000001,37.54694068541119127.01012560126472,,,
서울,서울특별시 금천구 범안로11길 3. 서울두산초등학교 (독산동),서울두산초등학교,1,37.46716272,126.8910112,37.467162724268476126.89101123740535,,,
서울,서울특별시 강동구 양재대로88길27,서울둔촌초등학교,0,37.52586082,127.1372793,37.525860815018994127.13727931778398,,,
서울,서울특별시 강서구 등촌로35길 12(등촌동.서울등마초등학교),서울등마초등학교,1,37.5419876,126.86175870000001,37.54198759754698126.86175873873866,,,
서울,서울특별시 강서구강서로56나길 34,서울등명초등학교,1,37.56062466,126.8422889,37.56062465760642126.84228885487741,,,
서울,서울특별시 강서구 화곡로58길 86(화곡동.등서초등학교),서울등서초등학교,1,37.55176426,126.8549416,37.551764260607726126.85494156761857,,,
서울,서울특별시 강서구 등촌3동691,서울등양초등학교,1,37.56480122,126.8446615,37.56480121508285126.84466151332458,,,
서울,서울특별시 강서구 화곡로65길 90등원초등학교,서울등원초등학교,1,37.56046159,126.84990400000001,37.56046159294996126.84990400529976,,,
서울,서울특별시 강서구등촌로 39길71,서울등촌초등학교,1,37.54753713,126.8581998,37.54753713264333126.85819975211895,,,
서울,서울특별시 강서구 화곡로65길 124(등촌동.등현초등학교),서울등현초등학교,1,37.56128417,126.84777,37.561284173079535126.8477700046492,,,
서울,서울특별시 성동구 마장로35나길 31. 서울마장초등학교 (마장동.마장초.중학교),서울마장초등학교,1,37.56834497,127.04192659999998,37.56834497480539127.04192663815088,,,
서울,서울특별시 송파구 마천로61다길24,서울마천초등학교,1,37.4953452,127.1523222,37.49534519944204127.15232221808948,,,
서울,서울특별시 마포구 도화동347-5 (도화 2길 64),서울마포초등학교,1,37.53832765,126.9496584,37.53832764515654126.94965842493,,,
서울,서울특별시 중랑구 망우로72길 49. 서울망우초등학교 (망우동),서울망우초등학교,1,37.5983318,127.1034364,37.59833179774962127.10343636170404,,,
서울,서울특별시 마포구 방울내로5길28(망원동),서울망원초등학교,1,37.56070295,126.9010614,37.560702952563055126.90106144055271,,,
서울,서울특별시 종로구 필운동32번지,서울매동초등학교,1,37.57742254,126.96667649999999,37.57742253762666126.96667650275995,,,
서울,서울특별시 구로구 고척로21길 55. 서울매봉초등학교 (개봉동),서울매봉초등학교,1,37.50437281,126.8445561,37.50437281013188126.8445560854373,,,
서울,서울특별시 서초구언남길8,서울매헌초등학교,1,37.47113751,127.04207120000001,37.47113750705282127.04207124443741,,,
서울,서울특별시 중랑구 면목로30나길 38(면목동.면남초등학교),서울면남초등학교,1,37.57722858,127.0881017,37.57722858225596127.08810167467743,,,
서울,서울특별시 중랑구 면목로57길 32. 서울면동초등학교 (면목동.면동초등학교),서울면동초등학교,1,37.5852701,127.08667549999998,37.58527010336203127.08667554103569,,,
서울,서울특별시 중랑구 면목로434,서울면목초등학교,1,37.59123391,127.0877106,37.59123390819768127.0877105625283,,,
서울,서울특별시 중랑구 용마공원로5길 32. 서울면북초등학교 (망우동),서울면북초등학교,1,37.59425927,127.10348959999999,37.594259271686006127.10348960521335,,,
서울,서울특별시 중랑구 용마산로100길 13. 면일초등학교 (망우동),서울면일초등학교,1,37.5919815,127.099374,37.591981497965705127.0993739877908,,,
서울,서울특별시 중랑구 용마산로70길 43. 서울면중초등학교 (면목동.면중초등학교),서울면중초등학교,1,37.58217353,127.09692460000001,37.58217352870406127.09692458958229,,,
서울,서울특별시 강동구 양재대로156길 11. 서울명덕초등학교 (고덕동),서울명덕초등학교,1,37.55690955,127.1460372,37.556909549316174127.14603718785423,,,
서울,서울특별시 종로구 창신3동7-40번지,서울명신초등학교,1,37.58158898,127.014206,37.58158897831258127.01420595696722,,,
서울,서울특별시 강동구 명일로 364. 서울명원초등학교 (명일동),서울명원초등학교,1,37.5509286,127.15044809999999,37.55092859869389127.1504480614542,,,
서울,서울특별시 강동구 고덕로38길 8. 서울명일초등학교 (암사동.서울명일초등학교),서울명일초등학교,1,37.55392319,127.1419753,37.553923193614544127.14197531301306,,,
서울,서울특별시 양천구 신정동86-2번지,서울목동초등학교,1,37.52247996,126.8720844,37.522479956909855126.87208444991931,,,
서울,서울특별시 양천구 목동동로235,서울목운초등학교,1,37.52684182,126.8730273,37.52684182288785126.8730272947888,,,
서울,서울특별시 양천구 목동중앙로 204(목동.목원초등학교),서울목원초등학교,1,37.54292168,126.8823149,37.54292168405888126.88231489611657,,,
서울,서울특별시 강동구 동남로79길 46(고덕동.서울묘곡초등학교),서울묘곡초등학교,1,37.55832397,127.15325619999999,37.558323974197286127.15325615264446,,,
서울,서울특별시 성동구 하왕십리2동950-1번지,서울무학초등학교,1,37.56295716,127.0295548,37.56295715984221127.02955479325236,,,
서울,서울특별시 중랑구 중화동동일로 138 길 27,서울묵동초등학교,1,37.60397129,127.0813203,37.6039712880667127.08132027651071,,,
서울,서울특별시 중랑구 묵2동242-55번지,서울묵현초등학교,1,37.60897862,127.0736425,37.608978623079636127.07364254985536,,,
서울,서울특별시 금천구 독산로54길 102. 문교초등학교 (독산동),서울문교초등학교,1,37.46642087,126.9087007,37.466420866316774126.90870065331923,,,
서울,서울특별시 송파구 송이로34길 60(문정동.서울문덕초등학교),서울문덕초등학교,1,37.48499489,127.1275983,37.484994889247254127.12759834317751,,,
서울,서울특별시 영등포구 문래로 104(문래동3가.문래초등학교),서울문래초등학교,1,37.51865195,126.89330279999999,37.51865194825133126.89330281618591,,,
서울,서울특별시 금천구 시흥대로47길 43-1(시흥동.문백초등학교),서울문백초등학교,1,37.44705586,126.89927659999998,37.447055859507046126.89927656885807,,,
서울,서울특별시 금천구시흥대로460,서울문성초등학교,1,37.47458724,126.8993527,37.47458723938367126.89935268487278,,,
서울,서울특별시 송파구 문정로5길20(문정동),서울문정초등학교,1,37.48891494,127.1286453,37.48891493869054127.12864528074726,,,
서울,서울특별시 동작구 신대방동640,서울문창초등학교,1,37.48894637,126.91387009999998,37.48894637494053126.91387007681051,,,
서울,서울특별시 송파구 충민로 137. (서울문현초등학교) (장지동),서울문현초등학교,1,37.48270701,127.1302763,37.482707010493506127.13027631807178,,,
서울,서울특별시 서대문구 충정로52(미근동. 서울미동초등학교),서울미동초등학교,1,37.56312538,126.9661034,37.563125380453954126.9661033649178,,,
서울,서울특별시 구로구 새말로 73. 서울미래초등학교 (구로동),서울미래초등학교,1,37.50504549,126.88800659999998,37.505045490823186126.88800661595194,,,
서울,서울특별시 관악구 미성동768-23 (문성1길 41-1),서울미성초등학교,1,37.47788455,126.9124537,37.47788455496851126.91245374296228,,,
서울,서울특별시 성북구 삼양로 77서울미아초등학교,서울미아초등학교,1,37.61046281,127.02172720000002,37.61046280658485127.02172715984995,,,
서울,서울특별시 강북구 솔샘로 195(미아동.미양초등학교),서울미양초등학교,1,37.62095151,127.01371499999999,37.62095151487549127.0137150441516,,,
서울,서울특별시 서초구 잠원로3길 28(잠원동.반원초등학교),서울반원초등학교,1,37.50995313,127.00404909999999,37.50995312526538127.00404914596176,,,
서울,서울특별시 서초구 신반포로55-4,서울반포초등학교,1,37.5028205,126.9910882,37.50282050174905126.99108820262705,,,
서울,서울특별시 서초구 방배중앙로13길 26(방배동.방배초등학교),서울방배초등학교,1,37.48716067,126.98746729999999,37.48716067340893126.98746729196108,,,
서울,서울특별시 송파구오금로27길 42,서울방산초등학교,1,37.5093867,127.1209622,37.50938669694437127.12096220841093,,,
서울,서울특별시 송파구 위례성대로10길 4서울방이초등학교,서울방이초등학교,1,37.51340158,127.1209506,37.51340158203843127.12095059023513,,,
서울,서울특별시 서초구 방배로18길 52(방배동.방일초등학교),서울방일초등학교,1,37.48528723,126.9981909,37.48528722715446126.9981909209515,,,
서울,서울특별시 도봉구 방학동302,서울방학초등학교,1,37.6639141,127.03205190000001,37.663914098027504127.0320519392192,,,
서울,서울특별시 서초구 효령로4길 58(방배동.방현초등학교),서울방현초등학교,1,37.47633801,126.9902231,37.476338014536665126.99022309383815,,,
서울,서울특별시 강서구 양천로6길92(방화동. 서울방화초등학교),서울방화초등학교,1,37.5686106,126.8057061,37.568610602017216126.80570610870487,,,
서울,서울특별시 동대문구 전농2동3-111,서울배봉초등학교,1,37.57992781,127.06628700000002,37.579927809265186127.06628695139608,,,
서울,서울특별시 강서구 등촌1동650-14번지,서울백석초등학교,1,37.553250399999996,126.8620367,37.553250399680465126.86203670629108,,,
서울,서울특별시 도봉구 쌍문1동422-2(백운길 11),서울백운초등학교,1,37.65303741,127.0136394,37.65303740711196127.01363935183231,,,
서울,서울특별시 송파구 잠실동35-6,서울버들초등학교,1,37.51026558,127.08909059999999,37.51026558308535127.08909062153894,,,
서울,서울특별시 강북구 오현로 204(번동.번동초등학교),서울번동초등학교,1,37.6289893,127.04071,37.62898930101306127.0407100173486,,,
서울,서울특별시 용산구 이태원1동15-13번지,서울보광초등학교,1,37.53241334,126.99649720000001,37.53241334267289126.99649723065886,,,
서울,서울특별시 동작구 여의대방로16길 30. 서울보라매초등학교 (신대방동),서울보라매초등학교,1,37.49572356,126.91611040000001,37.49572355990875126.91611038707985,,,
서울,서울특별시 동작구 본동50-8,서울본동초등학교,1,37.51056775,126.9540384,37.51056774787947126.95403842460993,,,
서울,서울특별시 중구 손기정로 73(만리동2가.봉래초등학교),서울봉래초등학교,1,37.55620147,126.9639245,37.55620147419341126.96392449718165,,,
서울,서울특별시 강남구 학동로 610(삼성동.봉은초등학교),서울봉은초등학교,1,37.52041079,127.0608543,37.52041078585936127.06085425780635,,,
서울,서울특별시 관악구행운1라길 17,서울봉천초등학교,1,37.48313532,126.95785420000001,37.48313532374966126.95785419066124,,,
서울,서울특별시 관악구 성현로117,서울봉현초등학교,1,37.49095148,126.9551676,37.49095148059264126.9551676374385,,,
서울,서울특별시 중랑구 신내로15길 110(신내동.봉화초등학교),서울봉화초등학교,1,37.613398499999995,127.0921402,37.613398495664214127.0921401795485,,,
서울,서울특별시 은평구 진관동산3,서울북한산초등학교,1,37.6531037,126.9509953,37.65310369966692126.95099529428612,,,
서울,서울특별시 은평구 불광로 51서울불광초등학교 (불광동.불광초등학교),서울불광초등학교,1,37.61278718,126.93095659999999,37.612787180886286126.93095658815865,,,
서울,서울특별시 노원구 중계로(중계본동)178,서울불암초등학교,1,37.65113307,127.08052409999999,37.65113306516851127.08052405384028,,,
서울,서울특별시 성동구 사근동291-5번지,서울사근초등학교,1,37.56290435,127.0477413,37.56290435473507127.0477412789689,,,
서울,서울특별시 관악구 남현동1080-1,서울사당초등학교,1,37.47414077,126.974342,37.4741407731442126.97434202538162,,,
서울,서울특별시 강북구 삼양로19길 141(미아동.삼각산초등학교),서울삼각산초등학교,1,37.61601039,127.01463840000001,37.616010385799754127.01463837964788,,,
서울,서울특별시 용산구두텁바위로1나길19,서울삼광초등학교,1,37.54723795,126.97668429999999,37.547237949302456126.97668431876257,,,
서울,서울특별시 강남구 삼성2동42번지,서울삼릉초등학교,1,37.51283423,127.0470986,37.512834226704186127.04709857930044,,,
서울,서울특별시 강북구 삼양로49길 17(미아동.삼양초등학교),서울삼양초등학교,1,37.62350634,127.0166335,37.6235063398905127.0166335150488,,,
서울,서울특별시 동대문구 회기로10길 63(회기동.서울삼육초등학교),서울삼육초등학교,1,37.5891809,127.04786680000001,37.58918090498596127.04786675297458,,,
서울,서울특별시 동작구 사당로23나길 27. 서울삼일초등학교 (사당동),서울삼일초등학교,1,37.48846341,126.9752824,37.48846341207162126.97528241125656,,,
서울,서울특별시 강서구 방화3동금낭화로 222,서울삼정초등학교,1,37.58007879,126.81034960000001,37.580078789799344126.81034963938477,,,
서울,서울특별시 노원구 수락산로 237(상계동.상경초등학교),서울상경초등학교,1,37.67035094,127.0516956,37.67035093686996127.05169558217436,,,
서울,서울특별시 노원구 상계로9길 39. 서울상계초등학교 (상계동),서울상계초등학교,1,37.65918606,127.06598559999999,37.65918606234744127.06598563203647,,,
서울,서울특별시 노원구 상계동678,서울상곡초등학교,1,37.66239907,127.06247959999999,37.662399069113114127.06247960848906,,,
서울,서울특별시 동작구 성대로21길 62(상도동.상도초등학교),서울상도초등학교,1,37.49985251,126.9373213,37.49985251456894126.93732133478512,,,
서울,서울특별시 중랑구 상봉동312-1,서울상봉초등학교,1,37.59797977,127.0838005,37.597979768690685127.08380045560396,,,
서울,서울특별시 노원구 상계7동755번지,서울상수초등학교,1,37.65162203,127.0648865,37.65162202550482127.06488654222369,,,
서울,서울특별시 은평구 신사동230-11 (가좌로 361),서울상신초등학교,1,37.59744531,126.9052479,37.59744530608822126.90524787055232,,,
서울,서울특별시 마포구 월드컵북로 353서울상암초등학교,서울상암초등학교,1,37.57608779,126.89219299999999,37.576087790738256126.89219302193248,,,
서울,서울특별시 노원구 한글비석로54길 119(상계동.상원초등학교),서울상원초등학교,1,37.66760077,127.0600947,37.66760076913214127.06009468938863,,,
서울,서울특별시 노원구동일로 221길 27,서울상월초등학교,1,37.6584843,127.05716799999999,37.658484295593034127.0571679709207,,,
서울,서울특별시 강동구 천호대로1477(상일동),서울상일초등학교,1,37.54710735,127.172294,37.547107345039127.17229396252723,,,
서울,서울특별시 마포구 월드컵로42길 30. 서울상지초등학교 (상암동),서울상지초등학교,1,37.57960298,126.8822527,37.579602981835855126.88225265693359,,,
서울,서울특별시 노원구 상계6동768(당고개길 9),서울상천초등학교,1,37.64600713,127.0579017,37.646007129115006127.05790172432215,,,
서울,서울특별시 동작구 상도로58길 21(상도동),서울상현초등학교,1,37.49494018,126.9526955,37.49494017617268126.95269554275534,,,
서울,서울특별시 중랑구 신내역로1길 164(신내동.서울새솔초등학교),서울새솔초등학교,1,37.61804541,127.11139240000001,37.6180454072216127.11139243375729,,,
서울,서울특별시 마포구 와우산로23길 20-27(서교동),서울서교초등학교,1,37.55478484,126.9250392,37.55478484199866126.9250391631326,,,
서울,서울특별시 서초구 방배본동771번지,서울서래초등학교,1,37.49610246,126.9893973,37.49610245982319126.98939726818593,,,
서울,서울특별시 용산구 서빙고로51길 14번지,서울서빙고초등학교,1,37.52135602,126.99192759999998,37.521356022038496126.99192762504991,,,
서울,서울특별시 은평구 은평터널로 150(신사동),서울서신초등학교,1,37.59239796,126.90753240000001,37.59239796277493126.90753244265993,,,
서울,서울특별시 서초구 반포1동30-8번지(고무래길 35),서울서원초등학교,1,37.50268291,127.0152088,37.50268290599425127.01520883640828,,,
서울,서울특별시 서초구 서초2동1334-2번지(서운로 85),서울서이초등학교,1,37.49120942,127.02595330000001,37.49120941841935127.02595328748464,,,
서울,서울특별시 서초구 서초1동1436-8번지,서울서일초등학교,1,37.48478772,127.02260430000001,37.48478772203916127.02260429206548,,,
서울,서울특별시 서초구 서초동1310-6,서울서초초등학교,1,37.49924318,127.024115,37.499243184891036127.024114987296,,,
서울,서울특별시 성북구 한천로58길 273(석관동.서울석계초등학교),서울석계초등학교,1,37.60860617,127.06976440000001,37.60860616783216127.06976437135494,,,
서울,서울특별시 송파구 석촌동267번지,서울석촌초등학교,1,37.50255455,127.1047472,37.50255455225662127.10474716061441,,,
서울,서울특별시 노원구 월계1동446번지(선곡길1),서울선곡초등학교,1,37.61842602,127.05816580000001,37.618426022617065127.05816576601241,,,
서울,서울특별시 강동구 진황도로61길 29. 서울선린초등학교 (둔촌동),서울선린초등학교,1,37.52926728,127.1457389,37.52926727535832127.14573891075376,,,
서울,서울특별시 강동구 올림픽로 837(암사동.서울선사초등학교),서울선사초등학교,1,37.55602866,127.12876059999999,37.55602865722289127.12876056599943,,,
서울,서울특별시 영등포구 양평동3가91,서울선유초등학교,1,37.53264932,126.8926493,37.532649319914725126.89264930144348,,,
서울,서울특별시 강동구 성내로3길 19. 성내초등학교 (성내동),서울성내초등학교,1,37.53122919,127.12233700000002,37.531229185327696127.12233701271471,,,
서울,서울특별시 성북구 성북로 102-10(성북동.서울성북초등학교),서울성북초등학교,1,37.59365592,126.99827890000002,37.593655915102616126.9982788858157,,,
서울,서울특별시 마포구 합정동427-2번지,서울성산초등학교,1,37.55328671,126.91108,37.55328670661993126.91108000490324,,,
서울,서울특별시 성동구 아차산로17길 21(성수동2가.성수초등학교),서울성수초등학교,1,37.54424992,127.0634264,37.544249920044386127.06342643868263,,,
서울,서울특별시 마포구 월드컵로36길 34(성산동.성원초등학교),서울성원초등학교,1,37.56708514,126.90487890000001,37.56708514169539126.90487885298955,,,
서울,서울특별시 강동구 성내로15길 33. 서울성일초등학교 (성내동),서울성일초등학교,1,37.52914329,127.1283523,37.52914329083014127.12835231002508,,,
서울,서울특별시 광진구 자양동662,서울성자초등학교,1,37.53116961,127.0830966,37.5311696107236127.08309661081655,,,
서울,서울특별시 종로구 신영동219-4번지,서울세검정초등학교,1,37.60317115,126.9609801,37.603171150935715126.96098009102582,,,
서울,서울특별시 구로구 고척로33길 34(고척동.세곡초등학교),서울세곡초등학교,1,37.50471036,126.84916969999999,37.50471036081096126.84916972770426,,,
서울,서울특별시 송파구 오륜동89-23번지,서울세륜초등학교,1,37.51857752,127.13378200000001,37.51857752353577127.13378195277927,,,
서울,서울특별시 강남구 자곡로 55서울세명초등학교,서울세명초등학교,1,37.46860155,127.09099450000001,37.46860154755671127.09099452371937,,,
서울,서울특별시 마포구 아현동386-1번지,서울소의초등학교,1,37.55221087,126.96082109999999,37.55221086702011126.96082107827104,,,
서울,서울특별시 송파구 위례순환로 439(장지동. 서울송례초등학교),서울송례초등학교,1,37.47775292,127.1384982,37.477752924385015127.13849819485092,,,
서울,서울특별시 성동구 송정동72-8,서울송원초등학교,1,37.55406021,127.06943740000001,37.55406021339865127.06943735464505,,,
서울,서울특별시 송파구 잠실3동44-2,서울송전초등학교,1,37.50845191,127.094816,37.5084519093306127.09481596814123,,,
서울,서울특별시 강서구 공항동22-16,서울송정초등학교,1,37.56243855,126.8111142,37.562438553985686126.81111421309124,,,
서울,서울특별시 강북구오현로 9,서울송중초등학교,1,37.61692608,127.0315696,37.616926078959374127.0315696314438,,,
서울,서울특별시 강북구 삼양로20길 29(미아동.서울송천초등학교),서울송천초등학교,1,37.61565575,127.02359070000001,37.61565574826911127.02359073985984,,,
서울,서울특별시 강서구 방화대로34길 2(방화동.송화초등학교),서울송화초등학교,1,37.56815091,126.8180317,37.568150914384866126.81803169325032,,,
서울,서울특별시 노원구 동일로1745,서울수락초등학교,1,37.68400849,127.05454830000001,37.684008492280896127.05454833844351,,,
서울,서울특별시 은평구 불광로14길 10-10(불광동),서울수리초등학교,1,37.62029605,126.93416200000001,37.62029604593457126.93416202640239,,,
서울,서울특별시 강서구 수명로1길 84서울 강서구 내발산동 797-365,서울수명초등학교,1,37.55263385,126.8238999,37.55263385409057126.8238998920166,,,
서울,서울특별시 은평구수색로 16길 21,서울수색초등학교,1,37.58501425,126.89554950000002,37.5850142470773126.89554951945101,,,
서울,서울특별시 강남구 수서동709번지,서울수서초등학교,1,37.49084417,127.1016551,37.49084417214571127.10165514483835,,,
서울,서울특별시 강북구 한천로124길 14(번동.수송초등학교),서울수송초등학교,1,37.63709337,127.03300120000002,37.63709337259417127.03300117361643,,,
서울,서울특별시 노원구 중계본동67번지,서울수암초등학교,1,37.64813028,127.08155420000001,37.64813028214376127.08155423383327,,,
서울,서울특별시 강북구 수유1동55-5번지,서울수유초등학교,1,37.63059473,127.0202739,37.63059473372302127.02027388006485,,,
서울,서울특별시 성북구 하월곡1동종암로 40길 30번,서울숭곡초등학교,1,37.6085718,127.03270320000001,37.60857180175161127.03270316818971,,,
서울,서울특별시 성북구 정릉로279,서울숭덕초등학교,1,37.60394089,127.0133088,37.60394089064918127.01330876199364,,,
