시도,주소,학교명,상태_x,위도_x,경도_x,위도경도,상태_y,위도_y,경도_y
강원,강원도 영월군 남면 토교리496-1 번지,쌍룡초등학교토교분교장,1,37.16000654,128.3090581,37.16000654244382128.30905813882669,,,
경북,경상북도 고령군 쌍림면 귀원리190,쌍림초등학교,1,35.68165086,128.2423924,35.68165086250239128.24239236809004,,,
경남,경상남도 합천군 쌍백면 평구리531-3번지,쌍백초등학교,1,35.43989178,128.1471764,35.43989177573211128.14717641715828,,,
충북,충청북도 음성군 금왕읍 쌍봉리413번지,쌍봉초등학교,1,37.0028,127.542342,37.00279999702168127.54234201715084,,,
경남,경상남도 합천군 쌍책면 성산큰길 47쌍책초등학교,쌍책초등학교,1,35.57500673,128.2830765,35.57500673206042128.28307651938854,,,
전북,전북 순창군 쌍치면 쌍계리129번지,쌍치초등학교,1,35.50188673,127.0029848,35.50188673059394127.0029847696368,,,
제주,제주특별자치도 제주시 중앙로 518(아라일동.아라초등학교),아라초등학교,1,33.47648129,126.5434654,33.47648128968354126.54346542114638,,,
경기,경기도 고양시 덕양구 행신동1069번지,아람초등학교,1,37.61929335,126.8503884,37.619293354177664126.85038840985096,,,
세종,세종특별자치시 달빛로 174(아름동),아름초등학교,1,36.51447709,127.2515269,36.514477093142794127.25152692890521,,,
경남,경상남도 거창군 거창읍 상림리6길 12(상림리775),아림초등학교,1,35.68455435,127.9070795,35.68455434638719127.90707947310413,,,
부산,부산광역시 서구 해돋이로 241. 아미초등학교 (아미동2가),아미초등학교,1,35.09830088,129.0157155,35.098300880261284129.01571549897977,,,
충남,충청남도 아산시 신창면 남성리119-4,아산남성초등학교,1,36.78745049,126.9569522,36.7874504930728126.95695215426755,,,
충남,충청남도 아산시 배방읍호서로 405,아산북수초등학교,1,36.76806303,127.076912,36.7680630292318127.07691195448193,,,
충남,충청남도 아산시 배방읍 용연동길 25(아산용연초등학교),아산용연초등학교,1,36.79211893,127.0924872,36.792118933676896127.09248721688671,,,
충남,충청남도 아산시 남부로 266(용화동. 아산초등학교),아산초등학교,1,36.77007705,127.0109455,36.77007705296699127.01094546716914,,,
강원,강원도 고성군 토성면 아야진리200번지,아야진초등학교,1,38.27349703,128.5496636,38.27349703053438128.54966355501236,,,
전북,전북 남원시 아영면 청계리42-3,아영초등학교,1,35.50542585,127.609714,35.505425849127796127.60971397113563,,,
경남,경상남도 거제시 탑곡로4길 24번지(아주동352-10),아주초등학교,1,34.8644068,128.6930256,34.864406802618646128.6930256015398,,,
경북,경상북도 김천시 어모면 중왕리735,아천초등학교,1,36.17834041,128.1165427,36.17834041409417128.11654270979608,,,
경북,경상북도 김천시 어모면 작점로 817. 능치초등학교 (어모면.능치초등학교),아천초등학교능치분교장,1,36.2320426,128.0654637,36.23204259501156128.06546370253642,,,
경북,경상북도 김천시 아포읍 아포대로 1067(아포읍.아포초등학교),아포초등학교,1,36.15977456,128.2453864,36.15977455792051128.24538643462594,,,
경북,경상북도 경주시 서면 내서로461,아화초등학교,1,35.89237571,129.0532243,35.89237571381989129.05322430964216,,,
경남,경상남도 하동군 악양면 정서리285-2,악양초등학교,1,35.16163758,127.7086012,35.161637580989144127.70860116584892,,,
경북,경상북도 경주시 안강읍 육통리 543-3,안강북부초,0,36.02146157,129.2256753,36.0214615668845129.22567530061065,,,
경북,경북 경주시 안강읍 육통리543-3번지,안강북부초등학교,0,36.02146157,129.2256753,36.0214615668845129.22567530061065,,,
경북,경북 경주시 안강읍 육통리543-3번지,안강북부초등학교,1,36.02146157,129.2256753,36.0214615668845129.22567530061065,,,
경북,경북 경주시 안강읍 육통리543-3번지,안강북부초등학교,0,36.02146157,129.2256753,36.0214615668845129.22567530061065,,,
경북,경북 경주시 안강읍 육통리543-3번지,안강북부초등학교,1,36.02146157,129.2256753,36.0214615668845129.22567530061065,,,
경북,경상북도 경주시 안강읍 안강중앙로 189(안강제일초등학교),안강제일초등학교,1,35.99379249,129.2210389,35.99379248722113129.22103891516636,,,
경북,경상북도 의성군 안계면 토매리110-15,안계초등학교,1,36.3816771,128.444956,36.38167710476184128.44495604465072,,,
경기,경기도 고양시 일산동구 중산로 142(중산동.안곡초등학교),안곡초등학교,1,37.6847816,126.7818544,37.68478159612767126.78185439028805,,,
경남,경상남도 창원시 진해구 청안동475,안골포초등학교,1,35.10358002,128.8057004,35.10358002166274128.80570038094064,,,
충북,충청북도 옥천군 안남면 연주리416 번지,안남초등학교,1,36.3550994,127.6723474,36.35509939886506127.67234739288106,,,
충북,충청북도 옥천군 안내면 현리길 74. 안내초등학교 (안내면),안내초등학교,1,36.39427987,127.6610656,36.39427987087128127.6610656049506,,,
경기,경기도 화성시 화산로 2(안녕동.안녕초등학교),안녕초등학교,1,37.20568297,127.0088677,37.20568296728996127.00886772705795,,,
제주,제주특별자치도 서귀포시 안덕면 화순리56번길 32 안덕초등학교,안덕초등학교,1,33.25034177,126.3359963,33.25034176996994126.33599632576285,,,
경북,경상북도 안동시 정하동272-1,안동강남초등학교,1,36.54978426,128.73182,36.54978425750189128.73181995715402,,,
경북,경상북도 안동시동부길 2,안동동부초등학교,1,36.56636607,128.7368234,36.5663660687564128.73682341752746,,,
경북,안동시 서동문로65번지,안동서부초등학교,1,36.56728731,128.7190212,36.567287313420074128.71902118201493,,,
경북,경상북도 안동시 송현동371-5,안동송현초등학교,1,36.57320241,128.6960777,36.57320241338417128.69607770885662,,,
경북,경상북도 안동시옥서4길8,안동영호초등학교,1,36.56019299,128.6919153,36.56019299095424128.69191533466736,,,
경북,경상북도 안동시 경동로 900(용상동.안동용상초등학교),안동용상초등학교,1,36.55735864,128.7528787,36.557358643736976128.7528786849608,,,
경북,경상북도 안동시 남문동189-5,안동초등학교,1,36.56408292,128.7282656,36.564082919944475128.7282655688339,,,
부산,부산광역시 동래구 명장1동 104-5안락초등학교,안락초등학교,1,35.20194428,129.1035411,35.201944276518546129.10354112977885,,,
경기,경기도 수원시 권선구 곡반정로33번길 21. 안룡초등학교 (곡반정동),안룡초등학교,1,37.23304738,127.0247196,37.23304737899311127.02471960607215,,,
경북,경북 고령군 쌍림면 안림천길19-6,안림초등학교,0,35.69200699,128.2601358,35.69200698854622128.2601358443883,,,
경북,경북 고령군 쌍림면149번지,안림초등학교,1,35.70834781,128.2490606,35.70834781383451128.24906060982056,,,
경기,경기도 성남시 분당구 이매동118번지,안말초등학교,1,37.39290244,127.1256578,37.39290243545355127.1256578084582,,,
충남,충청남도 태안군 안면읍 장터로230(승언리846-4),안면초등학교,1,36.52772676,126.3470636,36.52772676213516126.34706360072084,,,
경남,경상남도 김해시 한림면 안하로 28. 안명초등학교 (한림면),안명초등학교,1,35.3044887,128.8285926,35.304488702196515128.82859260654672,,,
강원,강원도 평창군 대화면 하안미리하안미길 11-8번지,안미초등학교,1,37.46030433,128.4341507,37.46030432534871128.43415074109538,,,
부산,부산광역시 동래구 온천천로381번길19(낙민동.안민초등학교),안민초등학교,1,35.1938899,129.0940769,35.193889896832744129.09407692354438,,,
경기,경기도 안산시 상록구 월피동523,안산광덕초등학교,1,37.33288663,126.8438765,37.332886625463374126.84387652053692,,,
경기,경기도 안산시 단원구 신길로 67(신길동.안산대월초),안산대월초등학교,1,37.33583008,126.787616,37.33583007589386126.78761599737079,,,
경기,경기도 안산시 상록구 부곡로 73. 부곡초등학교 (부곡동),안산부곡초등학교,1,37.3290217,126.8601234,37.32902170159783126.86012340757246,,,
경기,경기도 안산시 단원구 원선로 67(원곡동.안산서초등학교),안산서초등학교,1,37.33106111,126.7996035,37.3310611113535126.79960354795334,,,
경기,경기도 안산시 단원구 선부2동1042번지,안산석수초등학교,1,37.34459826,126.8061403,37.34459825731925126.8061403114868,,,
경기,경기도 안산시 단원구 안산천남로 129(고잔동.안산양지초등학교),안산양지초등학교,1,37.30474405,126.8347982,37.304744053860226126.83479820728428,,,
경기,경기도 안산시 단원구 원곡초교길 9. 안산원곡초등학교 (원곡동),안산원곡초등학교,1,37.32910855,126.7958988,37.32910855261644126.79589879169828,,,
경기,경기도 안산시 단원구 예술대학로 50. 안산중앙초등학교 (고잔동.안산중앙초등학교) (고잔동),안산중앙초등학교,1,37.32133484,126.8380924,37.32133483512264126.8380923820248,,,
경기,경기도 안산시 단원구 화정천동로 80. 안산진흥초등학교 (고잔동),안산진흥초등학교,1,37.31210713,126.8222424,37.31210713376793126.82224242300668,,,
경기,경기도 안산시 상록구 건건동건건5길 7,안산창촌초등학교,1,37.30741224,126.9045482,37.30741224101384126.90454818311501,,,
경기,경기도 안산시 상록구 해양1로 48. 안산청석초등학교 (안산청석초등학교),안산청석초등학교,1,37.29452699,126.8180613,37.29452699369086126.81806126969455,,,
경기,경기도 안산시 상록구 수암동수암2길 13-7,안산초등학교,1,37.36466469,126.8781236,37.364664693581965126.87812356773588,,,
경기,경기도 안산시 상록구 해양2로 28(사동.안산해양초등학교),안산해양초등학교,1,37.294287,126.8238092,37.29428700351428126.82380915751871,,,
경기,경기도 안산시 단원구 초지동741-1,안산호원초등학교,1,37.30272741,126.8187047,37.30272740573189126.81870474195931,,,
경기,경기도 안산시 단원구 화정천서로545,안산화정초등학교,1,37.34556766,126.817401,37.34556765997091126.81740099208162,,,
충남,충청남도 천안시 동남구 중암3길 10(안서동.안서초등학교),안서초등학교,1,36.83224707,127.1756905,36.832247073587325127.17569049828111,,,
경기,경기 안성시 대덕면 모산리463,안성대덕초등학교,1,37.02725064,127.2448146,37.02725064092742127.24481464354065,,,
경기,경기 안성시 보개면 동신리229-2,안성동신초등학교,1,37.01259423,127.3045537,37.012594225472434127.30455372561946,,,
전북,전북 무주군 안성면 장기리1309,안성초등학교,1,35.8655586,127.6552425,35.8655586011731127.65524249539615,,,
전남,전라남도 여수시소호7길 23,안심초등학교,1,34.7398606,127.6467837,34.739860604503434127.64678372300492,,,
경기,경기도 안양시 동안구 일동로 201. 안양관악초등학교 (관양동),안양관악초등학교,1,37.40648751,126.968415,37.406487511175726126.96841496507162,,,
경기,경기도 안양시 흥안대로275번지,안양남초등학교,1,37.37971291,126.9691172,37.37971291419049126.9691171987496,,,
경기,경기도 안양시 동안구 갈산로 34안양덕현초(호계동),안양덕현초등학교,1,37.37578242,126.9621414,37.37578241892422126.96214141393641,,,
전남,전라남도 장흥군 안양면안양로 742,안양동초등학교,1,34.6345395,127.0254329,34.634539502322866127.02543291885584,,,
경기,경기도 안양시 동안구 달안로113,안양부안초등학교,1,37.39803139,126.9544777,37.39803138968929126.95447766715552,,,
경기,경기도 안양시 동안구 비산동1102-8,안양부흥초등학교,1,37.39458627,126.9467824,37.39458627318026126.94678237060594,,,
경기,경기도 안양시 만안구양화로 37번길 32,안양서초등학교,1,37.39722815,126.9109711,37.39722815398203126.91097107367494,,,
경기,경기도 안양시 동안구 신촌동1056-5,안양신기초등학교,1,37.38137425,126.9570847,37.38137425295413126.95708469620209,,,
경기,경기도 안양시 만안구 안양9동977-1,안양양지초등학교,1,37.39197566,126.9046308,37.391975658737174126.90463078267969,,,
경기,경기도 안양시 동안구 비산동423,안양중앙초등학교,1,37.39573897,126.9381174,37.39573896828842126.93811735340292,,,
전남,전라남도 장흥군 안양면운흥리 508번지,안양초등학교,1,34.6516341,126.9734143,34.65163409665355126.97341430895092,,,
경남,경상남도 함양군 안의면 안의초등길8,안의초등학교,1,35.62940969,127.8092809,35.629409688397224127.80928090944515,,,
전남,전라남도 여수시 화양면안포리 541,안일초등학교,1,34.63983124,127.6264049,34.63983124316422127.62640494086894,,,
경북,경상북도 영주시 안정면 용주로1414,안정초등학교,1,36.84509489,128.5554411,36.845094886543286128.55544110439467,,,
전남,전라남도 신안군 안좌면읍동리 1014번지,안좌초등학교,1,34.75462681,126.1244273,34.75462681175308126.12442730129723,,,
전남,전라남도 신안군 안좌면 방월길 22-2 . 안좌초등학교반월분교장 (안좌면),안좌초등학교반월분교장,0,34.75510778,126.088268,34.75510778139549126.08826797878281,,,
전남,전라남도 신안군 안좌면 방월리273번지,안좌초등학교반월분교장,0,34.75631694,126.087962,34.75631694386917126.08796198954883,,,
전남,전라남도 신안군 안좌면자라도길 37,안좌초등학교자라분교장,1,34.68832555,126.1699422,34.68832555071264126.16994219500151,,,
충남,충청남도 태안군 안면읍 중장1리660번지,안중초등학교,1,36.5059825,126.398165,36.505982496977296126.39816504783111,,,
부산,부산광역시 동래구안남로 63,안진초등학교,1,35.19477531,129.0993559,35.194775305491206129.09935588126487,,,
전남,전남 신안군 안좌면 대리756,안창초등학교,0,34.71568918,126.1695466,34.715689181324336126.16954659582072,,,
전남,전남 신안군 안좌면 대리756,안창초등학교,1,34.71568918,126.1695466,34.715689181324336126.16954659582072,,,
전남,전남 신안군 안좌면 대리756,안창초등학교,0,34.71568918,126.1695466,34.715689181324336126.16954659582072,,,
전남,전남 신안군 안좌면 대리756,안창초등학교,1,34.71568918,126.1695466,34.715689181324336126.16954659582072,,,
전북,전북 진안군 안천면 백화리875-1,안천초등학교,1,35.90012862,127.5600232,35.900128620761116127.56002320530555,,,
경남,경상남도 창원시 진해구 안골로303,안청초등학교,1,35.09965272,128.8067761,35.09965271539932128.80677612405694,,,
경북,경상북도 의성군 안평면 안평의성로10,안평초등학교,1,36.37629559,128.5809789,36.376295591834506128.580978866458,,,
경북,경상북도 의성군 신평면 봉호로2436,안평초등학교신평분교장,1,36.47342001,128.5043075,36.473420010976334128.5043075203133,,,
경기,경기도 광명시 하안동864-1,안현초등학교,1,37.47063841,126.8676646,37.47063840879903126.86766459641304,,,
경기,경기도 화성시 병점동851번지,안화초등학교,1,37.21261559,127.0472042,37.212615586976966127.04720423587544,,,
충남,충청남도 태안군 근흥면 죽림길 45. 안흥초등학교 (근흥면),안흥초등학교,1,36.69548971,126.1744625,36.69548970807528126.1744624906078,,,
강원,강원도 횡성군 안흥면 덕송로 23. 안흥초등학교 덕천분교 (안흥면),안흥초등학교덕천분교장,1,37.46453242,128.1540698,37.46453241820169128.15406984092328,,,
충남,충청남도 태안군 근흥면 신진도리85,안흥초등학교신진도분교장,1,36.68278021,126.1392896,36.68278020842836126.13928956366831,,,
서울,서울특별시 은평구 백련산로14길 20-11 (응암동.서울특별시립소년의집),알로이시오초등학교,0,37.5979196,126.9288596,37.59791960318845126.92885957895449,,,
서울,서울특별시 은평구 응암1동42-5번지,알로이시오초등학교,1,37.5979196,126.9288596,37.59791960318845126.92885957895449,,,
전남,전라남도 신안군 암태면장단고길 56,암태초등학교,1,34.82926264,126.1078009,34.829262638996084126.10780086646368,,,
전남,전라남도 신안군 암태면당사리355번지,암태초등학교당사분교장,0,34.88830456,126.17821,34.88830456456712126.17821002970207,,,
전남,전라남도 신안군 암태면수곡리989번지,암태초등학교추포분교장,0,34.80734683,126.0676637,34.80734682746953126.06766368461048,,,
경북,경상북도 경산시 압량면 부적리 601,압량초,0,35.8431408,128.7613007,35.84314080435053128.7613006848838,,,
경북,경상북도 경산시 압량면 부적리601번지,압량초등학교,1,35.8431408,128.7613007,35.84314080435053128.7613006848838,,,
전남,전라남도 신안군 압해읍 압해로378-6,압해동초등학교,1,34.8410586,126.354621,34.841058600028745126.35462100484104,,,
전남,전남 신안군 압해면 가란리97,압해동초등학교가란분교장,0,34.8711,126.3676682,34.871100001564415126.36766818586985,,,
전남,전남 신안군 압해면 가란리97,압해동초등학교가란분교장,1,34.8711,126.3676682,34.871100001564415126.36766818586985,,,
전남,전남 신안군 압해면 가란리97,압해동초등학교가란분교장,0,34.8711,126.3676682,34.871100001564415126.36766818586985,,,
전남,전남 신안군 압해면 가란리97,압해동초등학교가란분교장,1,34.8711,126.3676682,34.871100001564415126.36766818586985,,,
전남,전라남도 신안군 압해읍 압해로1336-2,압해서초등학교,1,34.8624288,126.2734725,34.862428796692555126.27347250381516,,,
전남,전라남도 신안군 압해읍복룡로 33-8,압해초등학교,1,34.86735007,126.3086795,34.86735007119374126.30867945387207,,,
전남,전라남도 신안군 압해읍 고이길20,압해초등학교고이분교장,0,34.95959404,126.288255,34.959594035634034126.28825500841968,,,
충북,충청북도 충주시 앙성면내용2길 38,앙성초등학교,1,37.10622687,127.7574936,37.10622686959236127.75749362933044,,,
제주,제주특별자치도 제주시 애월읍 애월리1736,애월초등학교,1,33.4653031,126.3216427,33.465303100678895126.32164274482012,,,
제주,제주특별자치도 제주시 애월읍 하가리1580-1,애월초등학교더럭분교장,1,33.45342236,126.3455267,33.45342235721523126.3455266699456,,,
충북,충청북도 충주시 소태면 야동리487번지,야동초등학교,1,37.09993502,127.8775738,37.09993501518725127.87757378969631,,,
경남,경상남도 합천군 야로면 하빈리492,야로초등학교,1,35.71155569,128.1779661,35.71155568710669128.17796608474077,,,
경북,경상북도 영덕군 영덕읍야성길 15,야성초등학교,0,36.4075467,129.367736,36.40754669963656129.36773596663934,,,
경북,경상북도 영덕군 영덕읍 야성길15,야성초등학교,1,36.4075467,129.367736,36.40754669963656129.36773596663934,,,
경북,경상북도 구미시 송동로7길 65(도량동.야은초등학교),야은초등학교,1,36.14814032,128.3215966,36.14814032275221128.3215965800645,,,
경기,경기도 성남시 분당구 양현로400,야탑초등학교,1,37.41626742,127.1259092,37.41626742213449127.12590920461709,,,
경기,경기도 부천시 원미구 약대동112,약대초등학교,1,37.51375015,126.7731098,37.513750154557506126.77310981011215,,,
경북,경상북도 칠곡군 약목면 복성3리30,약목초등학교,1,36.04096159,128.3716644,36.040961585042545128.37166441317385,,,
울산,울산광역시 중구 화합로478(약사동),약사초등학교,1,35.56737306,129.3344311,35.56737305956994129.33443105258613,,,
전남,전라남도 완도군 약산면장용리 931,약산초등학교,1,34.39355404,126.89686,34.393554043081984126.89686000964278,,,
강원,강원도 평창군 평창읍 약수리 160,약수초,0,37.35068596,128.3698742,37.35068596027249128.3698741603563,,,
강원,강원도 평창군 평창읍 둥지버들길 138 (평창읍),약수초등학교,0,37.35068596,128.3698742,37.35068596027249128.3698741603563,,,
전남,전라남도 장성군 북하면약수리 406번지,약수초등학교,1,35.40798646,126.8806818,35.407986460633786126.88068182184506,,,
전남,전남 장성군 북하면 신성리71-1,약수초등학교북상분교장,0,35.42579879,126.84744,35.42579879499295126.84743999094836,,,
전남,전남 장성군 북하면 신성리71-1,약수초등학교북상분교장,1,35.42579879,126.84744,35.42579879499295126.84743999094836,,,
전남,전남 장성군 북하면 신성리71-1,약수초등학교북상분교장,0,35.42579879,126.84744,35.42579879499295126.84743999094836,,,
전남,전남 장성군 북하면 신성리71-1,약수초등학교북상분교장,1,35.42579879,126.84744,35.42579879499295126.84743999094836,,,
경기,경기도 화성시 양감면 초록로 49. 양감초등학교 (양감면),양감초등학교,1,37.08092346,126.9517844,37.08092346447384126.95178438677338,,,
충북,충청북도 영동군 양강면 학산영동로817,양강초등학교,1,36.14566344,127.7469646,36.14566343996911127.7469646460668,,,
경남,경상남도 창원시 신촌동36-3,양곡초등학교,1,35.2018677,128.6268188,35.201867703319394128.62681882798265,,,
강원,강원도 양구군 양구읍 양구새싹로48,양구초등학교,1,38.10196597,127.9907406,38.10196597255656127.9907405696207,,,
경북,경상북도 경주시 양남면 양남로335-1,양남초등학교,1,35.67498445,129.4611741,35.67498445354129.4611740530122,,,
경북,경상북도 경주시 양남면 화림길 7-3 (양남면.양남초등학교상계분교장),양남초등학교상계분교장,0,35.66919744,129.4245452,35.66919743749442129.42454524278264,,,
경북,경상북도 경주시 양남면 화림길7-3,양남초등학교상계분교장,1,35.66919744,129.4245452,35.66919743749442129.42454524278264,,,
경북,경상북도 경주시 양남면 상계리 57-2,양남초상계분교장,0,35.66905719,129.4247088,35.66905718596927129.42470883443193,,,
충남,충청남도 천안시 서북구 직산읍 양당리105,양당초등학교,1,36.87850183,127.1141721,36.87850183298409127.1141721191252,,,
부산,부산광역시 북구 팽나무로 58. 양덕초등학교 (덕천동),양덕초등학교,1,35.20609494,129.0111917,35.20609493854586129.0111917446861,,,
인천,인천광역시 강화군 양도면 삼흥리288(강화남로 1036),양도초등학교,1,37.68851942,126.4199565,37.68851941735593126.4199565123988,,,
경기,경기도 양평군 양동면 쌍학리 357,양동초단석분교장,0,37.40780045,127.7481991,37.40780045336822127.74819913268448,,,
경기,경기도 양평군 양동면 쌍학리 357,양동초단석분교장,0,37.40780045,127.7481991,37.40780045336822127.74819913268448,,,
경기,경기도 양평군 양동면 쌍학리 357,양동초단석분교장,0,37.40780045,127.7481991,37.40780045336822127.74819913268448,,,
경기,경기도 양평군 양동면 쌍학리 357,양동초단석분교장,0,37.40780045,127.7481991,37.40780045336822127.74819913268448,,,
부산,부산광역시 부산진구 황령산로605번길 35-10양동초등학교(양정동),양동초등학교,1,35.17125269,129.0811297,35.17125268651371129.08112972594444,,,
경남,경상남도 하동군 양보면 진양로 778(양보면),양보초등학교,1,35.05113227,127.8444273,35.051132270464045127.8444273398254,,,
경북,경상북도 경주시 양북면 어일남길 2(양북면),양북초등학교,1,35.78549039,129.443555,35.785490394188635129.44355503425595,,,
경북,경상북도 경주시 양북면 송전리94,양북초등학교송전분교장,0,35.76563307,129.4271472,35.76563306574574129.4271472133531,,,
경북,경북 경주시 양북면 송전리94번지,양북초등학교송전분교장,1,35.76563307,129.4271472,35.76563306574574129.4271472133531,,,
경북,경상북도 경주시 양북면 송전리 94,양북초송전분교장,0,35.76563307,129.4271472,35.76563306574574129.4271472133531,,,
충북,충청북도 영동군 양산면 금강로1500,양산초등학교,1,36.12461797,127.6664619,36.12461796981164127.66646193511716,,,
충남,충청남도 예산군 오가면 분천리11-3,양신초등학교,1,36.70603284,126.7846345,36.706032843231114126.78463452159252,,,
강원,강원도 양양군 양양읍 군청길 39. 양양초등학교 (양양읍),양양초등학교,1,38.07721059,128.6223128,38.07721058856039128.62231281431255,,,
경기,경기도 성남시 분당구 서현동319번지,양영초등학교,1,37.37470772,127.1396272,37.37470772231124127.1396271953748,,,
부산,부산광역시 해운대구 좌동 1372번지양운초등학교,양운초등학교,1,35.17438768,129.1666706,35.17438768392427129.1666706003129,,,
경기,경기도 고양시 일산동구 위시티로 151(식사동),양일초등학교,1,37.68534421,126.81361,37.68534421106738126.81361001831837,,,
부산,부산광역시 부산진구 중앙대로941번길 24(양정동.양정초등학교),양정초등학교,1,35.1750637,129.0711955,35.175063702318546129.07119545202343,,,
경기,경기도 양주시 평화로 1418-6. 양주덕산초등학교 (덕계동),양주덕산초등학교,1,37.81789899,127.0473644,37.81789898989091127.0473644234472,,,
경기,경기도 양주시 부흥로 1989. 양주덕현초등학교 (고읍동.덕현초등학교),양주덕현초등학교,1,37.79891742,127.0807978,37.798917423588826127.08079775421221,,,
경기,경기도 양주시 백석읍 중앙로223번길 10-11. 양주백석초등학교 (백석읍),양주백석초등학교,1,37.79605405,126.9862754,37.796054048581226126.98627535646764,,,
경남,경상남도 양산시 중부동422-3,양주초등학교,1,35.34260536,129.0318946,35.34260535647724129.03189455298337,,,
울산,울산광역시 동구 화정동853번지,양지초등학교,1,35.49696628,129.4211544,35.49696627677057129.42115440454992,,,
경기,경기도 안성시 공도읍 진사리126-2,양진초등학교,1,36.98782206,127.1412218,36.987822060033466127.14122183958284,,,
경북,경상북도 김천시 양천동 1301-2,양천초,0,36.09286727,128.1060322,36.09286727308344128.106032191125,,,
부산,부산광역시 북구 덕천로 132. 양천초등학교 (덕천동),양천초등학교,1,35.20968659,129.0186853,35.20968658686081129.0186853372036,,,
충남,충청남도 논산시 양촌면 인천리403,양촌초등학교,1,36.13851864,127.2336204,36.1385186358277127.2336204376993,,,
경기,경기도 양평군 양평읍 창대리639번지,양평동초등학교,1,37.48824453,127.5075056,37.488244530455106127.50750564460449,,,
경기,경기도 양평군 양평읍 양근로 142. 양평초등학교 (양평읍),양평초등학교,1,37.4933686,127.486277,37.49336859761597127.48627703202952,,,
경북,경상북도 포항시 남구 장기면 장기로33,양포초등학교,1,35.87659648,129.512318,35.87659647813412129.5123180232657,,,
경북,경상북도 포항시 북구 양학로 110(학잠동. 양학초등학교),양학초등학교,1,36.03192603,129.3444795,36.031926034182355129.34447947190787,,,
충남,충청남도 부여군 양화면 충절로 215양화초등학교,양화초등학교,1,36.12830437,126.857001,36.128304374017894126.85700104423529,,,
경남,경상남도 양산시 어곡동 150,어곡초,0,35.37485487,129.02828,35.37485487410537129.02827997736696,,,
경남,양산시 어곡동 학동길 10어곡초등학교,어곡초등학교,1,35.37485487,129.02828,35.37485487410537129.02827997736696,,,
제주,제주특별자치도 제주시 애월읍 봉성리3276,어도초등학교,1,33.419914,126.3132012,33.41991399927017126.31320123404265,,,
광주,광주광역시 광산구월곡산정로 50,어등초등학교,1,35.1655695,126.8079381,35.165569501853284126.80793810422121,,,
전남,전라남도 해남군 송지면어란리 1507,어란진초등학교,1,34.35150752,126.477243,34.35150752338008126.47724302598765,,,
전남,전라남도 해남군 송지면어란리 1812,어란진초등학교어불분교장,0,34.33778058,126.4723379,34.337780582830355126.4723379297884,,,
경기,경기도 남양주시 오남읍358-5번지,어람초등학교,1,37.70760647,127.1990245,37.707606471313454127.19902451300716,,,
강원,강원도 인제군 남면 설악로 198(남면.어론초등학교),어론초등학교,1,37.93270307,128.06213,37.93270306554869128.06213001858362,,,
광주,광주광역시 광산구 소촌로 122(소촌동.어룡초등학교),어룡초등학교,1,35.15503553,126.7932695,35.15503552879231126.79326947998496,,,
경남,경상남도 김해시 활천로159,어방초등학교,1,35.23989443,128.8983823,35.239894433383405128.8983823113949,,,
충북,충청북도 단양군 어상천면 임현리456-1,어상천초등학교,1,37.10273186,128.357769,37.10273186225465128.35776895766898,,,
경기,경기도 평택시 청북면청원로 446,어연초등학교,1,37.04953064,126.9779346,37.049530639593726126.97793463869114,,,
경기,경기도 용인시 기흥구 중동614-3,어정초등학교,1,37.27691117,127.1473437,37.27691116598725127.14734371337059,,,
전북,전북 군산시 옥도면 어청도리86번지,어청도초등학교,1,36.12063507,125.9793623,36.120635069859254125.97936226784016,,,
경기,경기도 용인시 기흥구 언남동498번지,언남초등학교,1,37.28984138,127.1199287,37.28984138384146127.11992869697357,,,
경기,경기도 용인시 기흥구언남로 55번지,언동초등학교,1,37.29502602,127.1317339,37.29502601656801127.13173392258244,,,
충남,충청남도 서산시 해미면 기지리1-19,언암초등학교,1,36.70784823,126.5111972,36.70784822573643126.51119722469736,,,
울산,울산광역시 울주군 언양읍 북문8길 49(언양읍. 언양초등학교),언양초등학교,1,35.5720229,129.1260533,35.572022896294314129.12605329734325,,,
부산,부산광역시 사상구 엄궁로191번길 23. 엄궁초등학교 (엄궁동),엄궁초등학교,1,35.12906148,128.9742417,35.129061480370964128.97424165206488,,,
전남,전라남도 함평군 엄다면엄다리 811-1번지,엄다초등학교,1,35.01124924,126.5140544,35.01124923935782126.51405435254308,,,
충남,충청남도 계룡시 엄사면번영3길 30번지,엄사초등학교,1,36.28638324,127.2375823,36.28638324410725127.2375823325788,,,
충북,충청북도 충주시 엄정면 용산리460,엄정초등학교,1,37.08748784,127.9169027,37.08748783976362127.91690272880643,,,
충북,충북 충주시 엄정면 목계리111,엄정초등학교목계분교장,0,37.08130377,127.890328,37.081303766791116127.8903279738533,,,
충북,충북 충주시 엄정면 목계리111,엄정초등학교목계분교장,1,37.08130377,127.890328,37.081303766791116127.8903279738533,,,
충북,충북 충주시 엄정면 목계리111,엄정초등학교목계분교장,0,37.08130377,127.890328,37.081303766791116127.8903279738533,,,
충북,충북 충주시 엄정면 목계리111,엄정초등학교목계분교장,1,37.08130377,127.890328,37.081303766791116127.8903279738533,,,
충북,충청북도 충주시 엄정면 목계리 111,엄정초목계분교,0,37.08130377,127.890328,37.081303766791116127.8903279738533,,,
부산,부산광역시 동래구 여고로63번가길 12(사직동.여고초등학교),여고초등학교,1,35.19790171,129.069562,35.19790170810571129.06956202165486,,,
